text,label,variation
"La subdirectora general del Servicio Nacional de Migración, @misabelsaraviam participa junto al viceministro de Seguridad @pittiivor del conversatorio sobre retos y acciones frente al incremento de las necesidades humanitarias en la región. https://t.co/yQvPwiWhvb",0,latam
"@OOCprogresismo Mejor no digo nada 🤐... Pero si diré algo, Europa esta en decadencia por permitir la inmigración de los africanos.",1,latam
"La OIM trabaja acelerada para darle status legal a las ilegales de Haití, debemos sacar a la OIM del país. El nuevo invento es refugiadas, víctimas de trata.",0,latam
@_REDInformativa Venezolano.   Envíenle de regreso,1,latam
@PersonajeDTurno Y más con tanto veneco en este país. Peor ha Sido .,1,latam
Tribunal niega al gobierno de Maduro acceso a reservas de oro venezolanas https://t.co/tTRufAfQuG https://t.co/0sF913V5ee,0,latam
"Abrir una cuenta bancaria, lograr un seguro de vida, productos de crédito e incluso, un empleo, es muy difícil hoy para un migrante en Colombia, y es acá donde nosotros nos vamos a enfocar.",0,latam
"Suspenderá exploraciones y fracking para extraer petróleo y así salvar el planeta, acabará con Ecopetrol.
Importará petróleo de Venezuela para así salvar a PDVSA, ese petróleo no hace daño al planeta.
Así son.
#ONC_Col",0,latam
@movim13nto @DiegoFi27933574 La generación de estudiantes venezolanos de los años 80 y 90 le vendieron el alma al diablo... O sea a Hugo Chávez.. y ya ven el resultado.. Zoocialismo o Muerte !! gritaron..  Y la muerte les cayó por todas las vías Zoocialistas..,0,latam
"@ElGatoGrone @RodrigollSD @RoloAL1901 Mucho INDOCUMENTADO del fútbol.
GATO cuéntale al señorito que Jaime Duarte le pidió un monto elevado de dinero para firmar con la intension de desanimarlos. El Padre Cesáreo no puso reparos y lo contrató.
Salió campeón ante ALIANZA de DIDI",0,latam
Abeses ay que ser fuertes y regresar ala realidad de la separación de la #family @JR64745539 #AmericanFamiliesUnitedAct #HR2920 @amerifamsunited @dreamers2gether @RepCarlos #Miami #Inmigración #help #Inmigrantes #District26 https://t.co/eUrqFkPjQq,0,latam
"Duque: Si ofrecer un ETP a venezolanos me hubiera bajado la popularidad, igual lo habría hecho (Video) https://t.co/wnP4pgIU3F",0,latam
@juanborrelli Los Chamos,0,latam
La integración de los inmigrantes funciona mejor cuando los mismos inmigrantes se encargan de ella.,0,latam
@bipajenkins No ando vestida con zapatos con la bandera de Venezuela 🤣,0,latam
"Tu eres mio sin papeles y así cero corazónes rotos

CNCO MI LUZ 
#CNCOWNERS #KCAMexico @CNCOmusic",0,latam
"@UAlfonzo Chamo si, las tostadoras de pan y los tostiarepas también duraban que si cuatro días 🥲",0,latam
"Fui a comprar un helado y la chama me dijo buenas tardes q lo disfrutes, y yo vengo y le digo igualmente. Dios mío matenme",0,latam
"#ULTIMAHORA Yaracuyanos FC dice “NO” a Cristiano Ronaldo 

Según Fabrizio Romano el equipo Venezolano rechazó la oferta de Jorge Méndez para que el portugués juegue en su equipo. https://t.co/VVhU5VNicg",0,latam
@AnthonyLaser8 Chamo estoy vieja!! 🙄,0,latam
"#PPJusticia | La Organización Mundial de las Migraciones entregó equipos tecnológicos al Ministerio del Interior y a la Policía para el trabajo contra la trata de personas

En los últimos 3 años y medio se han rescatado a 136 víctimas de trata y 51 de tráfico ilícito de migrantes https://t.co/PU586xUjss",0,latam
@jcpastrana Ud está refugiado en España después de andar con lolitas,0,latam
"Sumado a ello, esta norma puede tener una serie de efectos perniciosos para la población migrante y refugiada, incrementando su vulnerabilidad; tales como:",0,latam
GENTE no se olviden ser ver los anuncios de idol chamo y mubeat!!!,0,latam
Debería finalmente aceptar mi cultura en lugar de buscarla en otras? Pq es tan complicado para mi asimilar que mi cultura es colombiana y no hay un inmigrante random que cambie toda mi ascendencia xdd,0,latam
"📻 Al aire en #10AM María Corina Machado (@MariaCorinaYA), líder del partido opositor venezolano ‘Vente Venezuela’ y exdiputada de la Asamblea Nacional de ese país. https://t.co/N21741cqNB",0,latam
¡Una gran noticia! Muy felices desde @elderechoalno @otraparte de profundizar nuestro trabajo por la integración de migrantes y refugiados venezolanos 🇻🇪 en Colombia. https://t.co/dnFTdsDj7p,0,latam
#Video | Familia de migrante nigeriano asesinado en Italia exige justicia https://t.co/ejHb57gcK7,0,latam
Más de 30 JAC sin documentos para reconocer a sus nuevos dignatarios - https://t.co/wcRBReDFF9,0,latam
"#Entrevista “Venezuela es una suerte de guarida en donde se han ido a esconder los cabecillas de las Farc, del ELN . Venezuela se ha convertido en una pieza clave del eje del delito, del narcotráfico a nivel internacional” @alcaldeledezma
→ https://t.co/FWIFywzgNW",0,latam
"#Consulta Si una chica migrante no tiene carné de extranjería y, por ende, no puede acceder al SIS, pero tiene una situación gravísima de salud (anemia extrema), qué debe hacer? Estoy tratando de ayudarla, pero hay alguna forma de que pueda ser vista por un buen médico?",0,latam
"Ecuatorianos: Estamos pagando los caprichos de Ordóñez, quien no sabe un pepino sobre seguridad pública. En los hospitales falta hasta el hilo de sutura, cada vez hay más migración, más sicariatos, más robos y menos trabajo… hasta cuando aguantamos? https://t.co/KIWE1Umtnv",1,latam
Holaa broo aqui te presento mi set soy venezolano y vivo en colombia saludooos chamo  @WestCOL_ https://t.co/jkVWlpnTgh,0,latam
"@ClaudiaLopez en @AlcaldiadeBosa tenemos más de 6 RUTAS PIRATAS, que TODOS SABEN DE DONDE SALEN Y A DONDE VAN y @TransitoBta EXTRAÑAMENTE NO HACE NADA, rutas escolares en mal estado, sin papeles, sin respetar semáforos, NADIE AYUDA @BluRadioCo @NestorMoralesC @ricarospina",0,latam
"Pidieron a sus fans anticipar sus futuras colaboraciones en las negociaciones de paz con el ELN, la defensa del ambiente y los derechos de lxs migrantes.

Aquí el vídeo publicado por Dispatch👇

https://t.co/DZWf7ViWVj",0,latam
"@TeamRojas45 Jajajajajajajajajaja chama nooo, que riisaaaa 😂😂",0,latam
@leoalvaradoofc Por Veneco 🥺,0,latam
"@ViviamSarita83 @NoticiasRCN Por ejemplo en los casos de niños venezolanos en abandono o que sus padres o responsables fallecieron, si hace falta restablecer relaciones para   buscar sus redes familiares y regresarlos a su país.",0,latam
"Cinco ciudadanos de Ecuador fueron detenidos por unidades de migración de Panamá en el aeropuerto internacional de Tocumen. Tenían visas mexicanas fraudulentas. Esto evidencia la nueva ruta usada por los coyoteros para llevar a migrantes de Ecuador a EE.UU

Vía: Christian Sánchez https://t.co/ccrW8awjsu",0,latam
"La cosa es que se entiende que la chama se pueda sentir agobiada pero el chamo en ningún momento fue irrespetuoso, con un mensaje diciendo que se te olvidó escribirle y hablando claro se arregla esto y sin tener que exponerlo https://t.co/hw8Vr9nAKP",0,latam
¿Necesitas tramitar tu pasaporte? solicita una cita adicional en Breña y revisa los horarios de atención AQUÍ https://t.co/jqCVkjovmj,0,latam
"El @Acnur a través del @CDHGYE realizó la entrega de tablets para uso comunitario a @Acobag. Esto como parte del apoyo para la inclusión educativa de niñez y adolescencia refugiada, migrante y de Acogida. https://t.co/C1ObJgmxS2",0,latam
"https://t.co/PC11UwfbcU Ayúdemoslo y compartamos su historia, tengo conocimiento que tiene a su cuidado una niña con habilidades especiales, y ahora él enfermo, aún así siempre lo veo vendiendo sus donas con una sonrisa en su rostro y mucha amabilidad 🙌🏻😔",0,latam
"#TalDíaComoHoy murió Arturo Michelena, pintor venezolano.
#HistoryofArt #HistoryofPainting #Museum #OnlyArt #art #arte --

@neblaruz @AldrianCG @Navymat @Rebeka80721106 @J_Impressionism @anne_camozzi @ampomata @MarieFrettoloso @srzjwalters @tiquetaki   @violafomina7 @Eric_Fiorin https://t.co/zWmiBTxiRV",0,latam
@anasuea Venecos....,1,latam
@Citytv Grupo de bicitaxistas? No un grupo de venecos hijueputas en bicitaxi,1,latam
"@Alienhohner @CNNChile XD... de nuevo... quién está hablando de esos otros crimenes xD...

Estoy acusando al boric por la inmigración ilegal? No, estoy acusando al boric de robos de dineros fiscales? No xD...

Estoy desconociendo tus datos? Tampoco xD, solo digo que no es de lo que estoy hablando xD",0,latam
"@claralmst conto, me chama no zap",0,latam
Que bellos mis vecinos venecos (venezolanos) y su puto bullicio!,1,latam
"🚨Cuatro bandas delincuenciales fueron desmanteladas se trata de ‘Los chamos’, ‘Looney tunes’, ‘La cancha’ y ‘Los Castro’ responsables de homicidios, extorsiones y tráfico de estupefacientes en diferentes comunas de Cali, en los operativos fueron capturadas 37 personas. https://t.co/SXm4eGqqSQ",0,latam
Embajador de Venezuela en Líbano se reúne con Ministro de Información para fortalecer relaciones bilaterales https://t.co/0FkI9J6mD3 @CancilleriaVE,0,latam
"@Movistar te puede tener varios días sin internet, suspendes tu servicio, pero igual te cobra. Y si haces migración, por normativa de @OSIPTEL, suspenden la línea si no pagas por el servicio no brindado.

El usuario es la última rueda de coche, siempre.",0,latam
@Lushka83020544 @PedroCastilloTe Así fué. Hace un tiempo USA deportó Venezolanos.....pero los llevó a Colombia.,0,latam
"Son 10 mil km2 que le entrega @NicolasMaduro a iraníes, para tener una idea, el 90% del territorio de Táchira, son tierras que fueron expropiadas a campesinos venezolanos que ahora pasan a iranies, somos una colonia. Saldrán en elecciones?                  https://t.co/V2Iu5QFIBY",0,latam
ONG denuncian al Gobierno griego ante la Fiscalía por no salvar a refugiados https://t.co/Gi1Ha0JxKO,0,latam
@plumiferosoutOC Esos chamos nacieron en Collique o que? 😂,0,latam
"En Cdla San Francisco, Milagro, un hecho violento dejó dos heridos y un fallecido. Marilyn León contreras de 23 y Luis José Fuelmayor Chirino, de 10 años, quedaron heridos, mientras que  
Edwin José García Chirin, de 23 años, nacionalidad Venezolana, murió al instante. https://t.co/icChvYNDhA",0,latam
#DelMismoLado | Ana María Archila ha dedicado su vida a trabajar por los derechos de los inmigrantes en Estados Unidos. 👇https://t.co/o7ORQ8EuQX,0,latam
Europa entrega refugiados a governos criminosos! https://t.co/9bzhbP71Ve,0,latam
@LuisRFuentes32 @LuisRFuentes32 amigo venezolano le presento la #Colombia que deja el que dijo @AlvaroUribeVel en los 20 años de uribismo narcoparamilitar (2002-2022). Cuántos años lleva el chavismo en el poder en #Venezuela? #ElFuturoEsDeTodos #DuqueEsElQueEs #NoMasUribismo https://t.co/ShzzeKVN2l,0,latam
"🚩 ""Estoy perdida"": Colapsan los albergues para inmigrantes en Nueva York (Video)
 ►https://t.co/fX9AbUVTRT https://t.co/WTySaZeLrL",0,latam
@UyLuis @mariapaulamb_ Se llama maría Paula no vale chamo !,0,latam
"@PausolinaP Gracias por tanto @PausolinaP un abrazo a la distancia.
Seguimos luchando por una Venezuela Libre y de los Venezolanos",0,latam
"Maldita sea! Odio atender a Venecos.  Si! Venecos, que creen que no hay protocolos y no entienden de términos y condiciones. Dame paciencia, porque en donde tenga fuerza los mato 🙄",1,latam
@diariodeavisos PRIMERO LOCALISEN A LOS ÁRABES SIN DOCUMENTOS PUDO SER VENDIDA MODO OPERAN DI REVICEN EN LOS PUERTOS MAS SERCANOS A TENERIFE??????????,1,latam
Oe como que Yesus Cabrera no es veneco,0,latam
@PeterDraft Siguen hablando del chamo que parece una muñeca de trapo viejo?,0,latam
"Nuestro As. @juanflores18 realiza su exposición respecto al Proyecto #LeyContraTrataPersonas, resalta el trabajo articulado de la Comisión, a fin de afrontar las realidades de nuestros migrantes, pues estos son las nuevas formas de esclavitud de S. XXI que mayor ingresos genera. https://t.co/yAu1DBdI2c",0,latam
@J1_aguad @VandaloDelSur O sea que el que fomenta la migración es Colombia y no la voluntad de los venezolanos de huir del régimen. Salga a la calle y pregunté de qué huyen y si eso es culpa de las relaciones diplomáticas con Colombia. Despierte aguebado,0,latam
"@gusgomez1701 @CaracolRadio Siga CREYENDO QUE LOS CHULOS SE ALIMENTAN CON GRAMÍNEAS. OJALÁ NO NOS TOQUE COMO LOS VENECOS COBARDES ERRANTES Y NÓMADAS CON LA MALETA AL HOMBRO PIDIENDO LIMOSNA. NO HAN TOMADO EL PODER Y YA ESTÁN AMENAZANDO  LOS ""REYES MIDAS"" DEL SARCÓFAGO HISTÓRICO!! 10.5 DIJIMOS QUE NO.",1,latam
"URIBISMO= POBREZA
Antes del gobierno de Uribe le vendíamos a Venezuela 7000 millones de Dólares, ahora no hay si no contrabando y violaciones a las mujeres Venezolanas que horror 😱😡🤮😢 https://t.co/Mn2rn5yoI3",0,latam
Tres asesinatos perpetrados por dos inmigrantes desatan graves disturbios en El Ejido (Almería) -  https://t.co/IeM2MIiPoG,0,latam
"Economía y exportaciones batiendo records, 10.000% aumento energías renovables; menores tasa de homicidios; 99.6% cobertura en salud (incluidos inmigrantes)... mucho más, a pesar de pandemia y paro.
Negar enormes logros de @IvanDuque es mezquino.
https://t.co/zt0NXFmU46",0,latam
"🙏🏽 ¿Quién no quiere lo mejor para las nuevas generaciones? Son el futuro.

🌍 Muchas personas han tenido que emigrar. Antonio Lombardo habla desde la experiencia al pensar en la infancia y juventud migrante.

ℹ️ #TúTambién iniciativa #FAMSI con @CooperacionAND @IgualdadAND https://t.co/mpDLBfsVMn",0,latam
"Que saben de los sentimientos de una chama de 19 años lejos de su familia, atacada por sus compatriotas, siendo llamada chavista, viendo como cuestionan su orientación sexual, como amenazan a los suyos.",0,latam
Una madre migrante ecuatoriana mató a sus tres hijos de entre 5 y 12 años en #EEUU. La mujer cuidaba niños en una guardería » https://t.co/W3RpKOSBHO https://t.co/v7GvqIBnc0,0,latam
Pero VOX es que no puede echar a los inmigrantes. https://t.co/2qm4Z4FLcz,0,latam
@Kufrus1 @TAGHeuer Eso mismo he pensado yo jajaja. Hoy en dia.. para que te atraquen los inmigrantes y te lo roben,1,latam
#BitácoraInforma Karen Juanillo Arboleda ganó la beca internacional Globalink Research Internship para participar de un proyecto de investigación relacionado con el trabajo para mujeres inmigrantes y afrodescendientes en Lakehead University (Canadá). +Info:https://t.co/PWaVmHfADq https://t.co/lOztpCXmQs,0,latam
"@vanedelatorre Internacionalmente se dejó involucrar por la oposición venezolana como el que iba a tumbar a Maduro y a salvar al pueblo  venezolano. No le hizo ni cosquillas su convocatoria a bloquearlo,pero si nos tocó adoptar  la migración venezolana en la miseria total.  #quedejaDuque?",0,latam
"Maracucho manifiesta que no se vayan a USA por la selva Darien, frontera entre Colombia y Panamá. #selvadeldarien #migrantes #maracuchos https://t.co/eGKmpizCCB",0,latam
"En el cantón Yaguachi, Erickson Trujillo, venezolano de 23 años, fue interceptado por 4 personas, quienes con arma de fuego y un machete lo interceptaron, le robaron, lo golpearon y cuando intentó huir, le dispararon. 
La víctima se encuentra en hospital, con pronóstico reservado https://t.co/pJxzyo53JZ",0,latam
#Opinión De aplaudir: migrante venezolano convirtió los vagones de TransMilenio en aulas de clases #MañanasBlu https://t.co/o7C3zIdpna,0,latam
